ID,Food Name,Category,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugars_g_100g,sodium_mg_100g
7641,Grilled Shrimp,Fish,196,24.2,0.9,2.2,0.2,0.1,87,1.21,0.04,0.22
7642,Hearty Mustard,Condiment,343,0.5,21.0,37.3,1.3,14.2,165,0.03,1.05,3.73
7643,Roasted Cornmeal,Grain,277,11.4,55.1,6.4,2.5,3.7,6,0.57,2.75,0.64
7644,Spiced Coffee,Beverage,19,1.1,13.2,0.7,0.9,4.9,11,0.06,0.66,0.07
7645,Crispy Baguette,Bakery,300,9.6,54.5,10.9,6.2,12.6,410,0.48,2.73,1.09
7646,Fresh Rice,Grain,311,8.0,52.9,5.2,2.5,2.7,10,0.4,2.65,0.52
7647,Smoked Almonds,Nut/Seed,570,17.3,14.6,44.3,8.9,1.8,5,0.86,0.73,4.43
7648,Organic Walnuts,Nut/Seed,657,24.9,14.6,63.8,10.5,4.2,3,1.24,0.73,6.38
7649,Toasted Salad Dressing,Condiment,295,0.6,27.2,36.7,2.3,11.9,2257,0.03,1.36,3.67
7650,Hearty Turkey,Meat,274,23.8,0.1,21.7,0.2,0.3,62,1.19,0.01,2.17
7651,Roasted Iced Tea,Beverage,27,0.8,9.0,0.8,0.3,5.9,9,0.04,0.45,0.08
7652,Grilled Cashews,Nut/Seed,627,23.9,23.2,56.9,11.9,7.8,5,1.19,1.16,5.69
7653,Glazed Cheese,Dairy,362,13.3,12.7,11.1,0.2,2.4,794,0.67,0.64,1.11
7654,Fresh Bulgur,Grain,325,11.9,47.1,2.5,10.2,2.0,1,0.59,2.35,0.25
7655,Roasted Grape,Fruit,47,1.3,11.5,0.3,5.6,17.7,0,0.07,0.57,0.03
7656,Fresh Iced Tea,Beverage,38,0.9,11.3,0.3,0.0,18.4,8,0.04,0.57,0.03
7657,Creamy Crackers,Snack,399,6.5,62.7,19.9,3.5,17.2,364,0.33,3.14,1.99
7658,Whole Pretzels,Snack,366,9.4,47.7,18.8,4.6,30.8,469,0.47,2.39,1.88
7659,Crispy Black Beans,Legume,160,11.2,24.6,1.1,9.0,2.8,4,0.56,1.23,0.11
7660,Organic Hot Sauce,Condiment,253,4.4,16.0,25.6,0.6,0.6,1880,0.22,0.8,2.56
7661,Toasted Pistachios,Nut/Seed,655,25.1,13.8,54.5,11.2,5.3,4,1.26,0.69,5.45
7662,Zesty Coffee,Beverage,78,1.5,1.3,0.5,0.8,6.6,47,0.07,0.07,0.05
7663,Glazed Turkey,Meat,153,19.1,1.0,14.7,0.1,0.4,74,0.96,0.05,1.47
7664,Whole Peanuts,Nut/Seed,544,18.6,6.0,53.9,7.2,1.5,10,0.93,0.3,5.39
7665,Fresh Rice,Grain,293,7.0,67.1,3.5,11.2,2.7,2,0.35,3.35,0.35
7666,Tender Mackerel,Fish,214,20.2,0.8,1.8,0.0,0.5,114,1.01,0.04,0.18
7667,Organic Salad Dressing,Condiment,70,0.2,8.9,41.3,2.9,1.9,887,0.01,0.45,4.13
7668,Organic Baguette,Bakery,364,11.2,48.2,8.3,6.3,7.1,648,0.56,2.41,0.83
7669,Hearty Granola Bar,Snack,500,6.0,66.0,31.4,3.8,14.0,719,0.3,3.3,3.14
7670,Grilled Chocolate Bar,Snack,485,7.5,63.3,22.8,1.4,12.7,747,0.38,3.17,2.28
7671,Spiced Milk,Dairy,129,8.8,30.2,17.1,0.2,12.2,39,0.44,1.51,1.71
7672,Organic Kefir,Dairy,380,22.9,22.7,30.7,0.0,20.4,653,1.15,1.14,3.07
7673,Glazed Spinach,Vegetable,35,1.9,6.8,0.5,4.6,5.5,36,0.1,0.34,0.05
7674,Grilled Iced Tea,Beverage,18,0.8,4.1,0.1,0.5,9.2,11,0.04,0.2,0.01
7675,Smoked Mustard,Condiment,270,2.5,14.6,29.0,1.3,1.5,2067,0.12,0.73,2.9
7676,Fresh Cheese,Dairy,289,21.8,16.8,34.2,0.0,24.8,270,1.09,0.84,3.42
7677,Crispy BBQ Sauce,Condiment,106,4.3,13.1,7.5,2.2,22.9,1617,0.21,0.66,0.75
7678,Tender Beef,Meat,243,24.4,0.7,15.1,0.0,0.3,68,1.22,0.03,1.51
7679,Smoked Couscous,Grain,343,7.9,77.2,6.7,8.8,1.8,4,0.4,3.86,0.67
7680,Smoked Sausage,Meat,157,25.3,0.2,7.9,0.2,0.1,91,1.27,0.01,0.79
7681,Golden Banana,Fruit,54,1.4,22.1,0.1,4.0,9.4,0,0.07,1.1,0.01
7682,Hearty Sausage,Meat,227,22.2,0.4,14.0,0.2,0.4,100,1.11,0.02,1.4
7683,Spiced Peach,Fruit,44,0.4,15.0,0.2,2.5,16.0,5,0.02,0.75,0.02
7684,Hearty Water,Beverage,17,0.9,8.2,0.6,0.3,7.7,41,0.04,0.41,0.06
7685,Glazed Croissant,Bakery,400,7.9,63.9,10.0,2.5,22.8,580,0.4,3.19,1.0
7686,Smoked Lamb,Meat,207,16.4,1.2,20.8,0.1,0.2,58,0.82,0.06,2.08
7687,Spiced Lamb,Meat,273,23.2,0.1,21.2,0.1,0.0,69,1.16,0.01,2.12
7688,Golden Energy Drink,Beverage,48,1.3,13.8,0.7,0.7,16.8,36,0.07,0.69,0.07
7689,Toasted Millet,Grain,298,12.9,45.0,7.5,7.8,2.8,6,0.65,2.25,0.75
7690,Smoked Bread,Bakery,317,9.5,41.9,5.7,5.4,18.4,490,0.47,2.09,0.57
7691,Tender Almonds,Nut/Seed,547,22.8,21.4,54.5,13.0,3.0,1,1.14,1.07,5.45
7692,Crispy Skyr,Dairy,191,13.5,23.4,19.9,0.1,6.4,205,0.68,1.17,1.99
7693,Spiced Trail Mix,Snack,477,5.5,46.1,32.3,2.7,23.9,619,0.28,2.31,3.23
7694,Spiced Hot Sauce,Condiment,12,3.4,25.4,24.8,0.8,20.4,1725,0.17,1.27,2.48
7695,Crispy Chicken Breast,Meat,203,18.8,0.5,24.1,0.2,0.1,88,0.94,0.03,2.41
7696,Crispy Mango,Fruit,36,1.0,17.9,0.4,5.7,13.0,3,0.05,0.89,0.04
7697,Golden Beef,Meat,221,22.8,1.1,16.9,0.2,0.4,67,1.14,0.06,1.69
7698,Roasted Soy Sauce,Condiment,272,5.0,9.9,10.0,0.4,1.3,1957,0.25,0.49,1.0
7699,Fresh Turkey,Meat,243,22.7,1.4,22.3,0.2,0.1,83,1.14,0.07,2.23
7700,Smoked Peanuts,Nut/Seed,598,14.1,6.6,44.8,6.7,6.1,3,0.7,0.33,4.48
7701,Roasted Ham,Meat,120,24.4,0.5,8.2,0.2,0.0,85,1.22,0.03,0.82
7702,Grilled Carrot,Vegetable,37,1.9,6.5,0.4,4.3,5.1,26,0.1,0.33,0.04
7703,Glazed Peas,Legume,116,11.4,27.0,1.4,7.6,2.2,2,0.57,1.35,0.14
7704,Spiced Pistachios,Nut/Seed,559,23.8,19.5,64.8,7.3,5.2,9,1.19,0.97,6.48
7705,Smoked Broccoli,Vegetable,42,1.6,11.3,0.6,3.4,5.7,20,0.08,0.57,0.06
7706,Roasted Donut,Bakery,235,10.7,48.4,7.9,5.4,23.1,763,0.53,2.42,0.79
7707,Tender Ketchup,Condiment,65,2.3,28.4,39.3,0.9,2.8,502,0.11,1.42,3.93
7708,Spiced Berry Mix,Fruit,43,0.8,14.3,0.7,4.3,7.0,3,0.04,0.72,0.07
7709,Glazed Chicken Breast,Meat,208,28.8,0.0,19.5,0.1,0.4,87,1.44,0.0,1.95
7710,Glazed Energy Drink,Beverage,80,0.3,6.7,0.8,0.2,6.9,21,0.01,0.34,0.08
7711,Creamy Almonds,Nut/Seed,666,17.5,24.5,50.4,8.2,5.3,9,0.88,1.23,5.04
7712,Tender Quinoa,Grain,351,13.0,72.6,5.9,8.5,0.9,3,0.65,3.63,0.59
7713,Whole Salad Dressing,Condiment,121,1.7,4.5,10.6,1.0,22.3,1155,0.08,0.23,1.06
7714,Crispy Pistachios,Nut/Seed,627,13.6,12.2,48.1,5.4,2.4,6,0.68,0.61,4.81
7715,Tender Peas,Legume,122,8.8,28.7,2.9,8.0,2.9,11,0.44,1.44,0.29
7716,Golden Granola Bar,Snack,441,6.9,60.6,30.6,5.8,9.7,661,0.35,3.03,3.06
7717,Roasted Crackers,Snack,400,9.5,65.1,16.4,3.8,5.8,560,0.47,3.25,1.64
7718,Zesty Chocolate Bar,Snack,407,8.4,69.4,17.7,4.7,5.4,600,0.42,3.47,1.77
7719,Fresh Cashews,Nut/Seed,521,17.6,9.8,54.3,11.8,6.5,5,0.88,0.49,5.43
7720,Glazed Cashews,Nut/Seed,641,13.5,18.4,57.1,10.8,7.6,6,0.68,0.92,5.71
7721,Organic Orange Juice,Beverage,20,0.0,12.4,0.2,0.3,12.4,32,0.0,0.62,0.02
7722,Fresh Baguette,Bakery,379,7.5,47.3,16.1,2.0,9.4,704,0.38,2.36,1.61
7723,Roasted Croissant,Bakery,358,11.5,53.3,5.1,2.3,20.2,301,0.57,2.67,0.51
7724,Organic Cheese,Dairy,198,10.3,9.1,11.0,0.1,15.1,485,0.52,0.45,1.1
7725,Roasted Trail Mix,Snack,367,7.4,56.1,25.7,4.2,9.8,352,0.37,2.81,2.57
7726,Smoked Iced Tea,Beverage,7,0.8,17.8,0.7,1.0,19.8,59,0.04,0.89,0.07
7727,Grilled Beet,Vegetable,46,2.8,5.1,0.2,3.9,5.2,22,0.14,0.26,0.02
7728,Whole Cod,Fish,114,26.1,0.0,9.0,0.1,0.3,100,1.31,0.0,0.9
7729,Zesty Berry Mix,Fruit,65,0.3,18.3,0.6,6.0,13.7,1,0.01,0.92,0.06
7730,Crispy Orange Juice,Beverage,56,1.2,3.7,0.2,0.4,17.9,46,0.06,0.18,0.02
7731,Zesty Pumpkin Seeds,Nut/Seed,658,15.0,24.6,41.1,9.9,6.0,7,0.75,1.23,4.11
7732,Whole Mustard,Condiment,278,3.3,27.9,37.0,0.5,0.2,1201,0.16,1.4,3.7
7733,Whole Cottage Cheese,Dairy,332,26.0,26.9,12.6,0.1,8.5,197,1.3,1.34,1.26
7734,Golden Turkey,Meat,141,17.5,0.5,17.6,0.2,0.1,58,0.88,0.03,1.76
7735,Golden Almonds,Nut/Seed,557,14.3,23.1,57.0,10.2,3.3,3,0.72,1.16,5.7
7736,Spiced Pinto Beans,Legume,147,11.1,25.8,1.7,9.9,0.6,9,0.55,1.29,0.17
7737,Whole Cashews,Nut/Seed,652,21.3,10.5,54.3,12.7,5.8,8,1.06,0.53,5.43
7738,Spiced Ham,Meat,206,18.4,1.2,14.1,0.1,0.4,64,0.92,0.06,1.41
7739,Toasted Mackerel,Fish,120,20.5,0.5,10.9,0.1,0.1,86,1.02,0.03,1.09
7740,Zesty Cod,Fish,153,21.8,0.0,2.3,0.0,0.0,81,1.09,0.0,0.23
7741,Spiced Tomato,Vegetable,37,1.5,11.4,0.1,5.2,1.3,9,0.07,0.57,0.01
7742,Glazed Peas,Legume,135,11.8,21.7,2.2,9.7,0.6,13,0.59,1.08,0.22
7743,Whole Orange,Fruit,40,1.3,24.3,0.2,5.2,8.5,3,0.07,1.22,0.02
7744,Smoked Coffee,Beverage,15,0.2,4.9,0.9,0.8,3.2,4,0.01,0.25,0.09
7745,Tender Pumpkin Seeds,Nut/Seed,591,18.1,14.7,54.3,6.2,5.0,4,0.91,0.73,5.43
7746,Grilled Ketchup,Condiment,327,1.6,15.7,0.3,2.8,15.2,423,0.08,0.78,0.03
7747,Zesty Sausage,Meat,257,16.0,0.6,7.1,0.0,0.4,79,0.8,0.03,0.71
7748,Fresh Cream,Dairy,259,20.5,14.5,14.8,0.1,19.7,609,1.02,0.72,1.48
7749,Smoked Tuna,Fish,171,20.2,0.9,6.4,0.1,0.5,72,1.01,0.04,0.64
7750,Fresh Beef,Meat,129,22.6,0.4,16.9,0.1,0.3,100,1.13,0.02,1.69
7751,Organic Mayonnaise,Condiment,322,2.2,8.9,29.5,0.2,7.3,1189,0.11,0.45,2.95
7752,Hearty Crackers,Snack,469,6.4,65.8,21.1,4.5,26.7,856,0.32,3.29,2.11
7753,Tender Salmon,Fish,184,21.2,0.7,13.8,0.1,0.3,51,1.06,0.03,1.38
7754,Crispy Salmon,Fish,188,20.7,0.7,1.8,0.0,0.5,91,1.03,0.03,0.18
7755,Glazed Peanuts,Nut/Seed,572,14.2,14.2,44.1,11.6,1.2,1,0.71,0.71,4.41
7756,Spiced Black Beans,Legume,129,11.2,15.4,0.6,6.8,2.6,12,0.56,0.77,0.06
7757,Whole Water,Beverage,2,0.5,13.4,0.6,0.7,17.8,14,0.03,0.67,0.06
7758,Hearty Kefir,Dairy,319,22.7,17.1,32.0,0.0,28.3,729,1.14,0.86,3.2
7759,Spiced Beet,Vegetable,21,2.7,8.8,0.2,4.1,4.8,32,0.14,0.44,0.02
7760,Tender Bagel,Bakery,394,11.4,50.9,10.1,2.7,24.4,651,0.57,2.54,1.01
7761,Toasted Almonds,Nut/Seed,631,25.8,12.8,43.5,10.6,6.7,8,1.29,0.64,4.35
7762,Golden Bagel,Bakery,359,11.4,67.5,16.5,4.0,12.3,662,0.57,3.38,1.65
7763,Zesty Apple,Fruit,61,0.9,14.2,0.2,1.3,14.6,5,0.04,0.71,0.02
7764,Creamy Kefir,Dairy,114,18.2,21.3,17.5,0.1,28.5,681,0.91,1.06,1.75
7765,Golden Bagel,Bakery,300,10.9,60.0,8.9,1.1,21.5,221,0.55,3.0,0.89
7766,Organic Soda,Beverage,30,1.3,15.1,0.4,0.8,3.8,21,0.07,0.76,0.04
7767,Crispy Mustard,Condiment,387,2.9,1.9,24.0,0.1,24.0,1453,0.14,0.1,2.4
7768,Smoked Baguette,Bakery,392,8.5,41.1,6.7,1.7,24.2,525,0.42,2.06,0.67
7769,Smoked Ham,Meat,139,20.5,0.8,17.9,0.1,0.1,53,1.02,0.04,1.79
7770,Creamy Cream,Dairy,176,27.1,4.7,7.8,0.0,29.9,625,1.35,0.24,0.78
7771,Grilled Ketchup,Condiment,343,1.7,11.8,31.4,1.6,16.9,1464,0.08,0.59,3.14
7772,Crispy Quinoa,Grain,355,6.2,63.2,1.9,6.1,4.0,3,0.31,3.16,0.19
7773,Zesty Cream,Dairy,306,21.7,3.3,20.3,0.2,10.6,63,1.08,0.16,2.03
7774,Crispy Cheese,Dairy,406,27.8,4.1,22.6,0.1,22.3,763,1.39,0.2,2.26
7775,Tender Ketchup,Condiment,346,1.5,0.1,22.6,2.5,9.0,2279,0.07,0.01,2.26
7776,Hearty Cod,Fish,149,22.0,0.5,8.1,0.1,0.5,118,1.1,0.03,0.81
7777,Grilled Oats,Grain,378,10.4,70.1,2.5,3.5,0.7,3,0.52,3.5,0.25
7778,Crispy Beet,Vegetable,44,1.5,8.8,0.2,5.4,5.7,32,0.07,0.44,0.02
7779,Smoked Bulgur,Grain,266,10.8,48.3,2.0,10.9,3.7,5,0.54,2.42,0.2
7780,Glazed Bulgur,Grain,296,8.0,65.8,6.3,12.0,3.1,5,0.4,3.29,0.63
7781,Creamy Soda,Beverage,60,0.5,1.2,0.9,0.4,6.0,15,0.03,0.06,0.09
7782,Toasted Trail Mix,Snack,532,5.0,59.0,29.4,1.1,22.5,216,0.25,2.95,2.94
7783,Zesty Sunflower Seeds,Nut/Seed,604,12.8,23.5,46.8,8.1,5.2,1,0.64,1.18,4.68
7784,Toasted Lamb,Meat,252,27.4,1.0,7.6,0.1,0.2,90,1.37,0.05,0.76
7785,Toasted Walnuts,Nut/Seed,616,18.9,5.3,61.6,6.8,6.3,9,0.94,0.27,6.16
7786,Smoked Millet,Grain,297,11.5,49.2,5.3,8.1,1.0,4,0.57,2.46,0.53
7787,Spiced Pinto Beans,Legume,143,8.3,16.4,1.6,10.0,2.8,4,0.42,0.82,0.16
7788,Crispy Banana,Fruit,87,0.6,15.4,0.3,3.7,16.8,2,0.03,0.77,0.03
7789,Crispy Apple Juice,Beverage,28,0.1,5.2,1.0,0.3,3.2,36,0.01,0.26,0.1
7790,Crispy Pretzels,Snack,538,6.5,59.7,18.9,2.8,10.7,826,0.33,2.99,1.89
7791,Golden Kiwi,Fruit,36,1.1,22.8,0.5,4.4,8.0,2,0.06,1.14,0.05
7792,Whole Salad Dressing,Condiment,164,1.9,3.5,16.8,2.4,6.4,1455,0.1,0.17,1.68
7793,Spiced Orange,Fruit,72,1.2,21.4,0.2,2.7,17.4,1,0.06,1.07,0.02
7794,Creamy Sardines,Fish,209,26.9,0.2,8.5,0.1,0.1,93,1.34,0.01,0.85
7795,Organic Pistachios,Nut/Seed,564,12.3,11.4,59.3,12.8,6.0,4,0.61,0.57,5.93
7796,Organic Donut,Bakery,336,10.7,64.3,6.5,1.4,6.1,597,0.53,3.21,0.65
7797,Roasted Grape,Fruit,66,1.0,12.8,0.3,1.9,11.9,0,0.05,0.64,0.03
7798,Organic Couscous,Grain,317,12.7,64.5,3.1,7.9,3.5,5,0.64,3.23,0.31
7799,Hearty Shrimp,Fish,150,22.3,0.4,1.3,0.0,0.0,98,1.11,0.02,0.13
7800,Roasted Pork,Meat,265,25.4,1.1,15.8,0.1,0.0,96,1.27,0.06,1.58
7801,Spiced BBQ Sauce,Condiment,147,3.1,1.2,27.5,0.1,7.0,984,0.15,0.06,2.75
7802,Zesty Quinoa,Grain,252,7.3,64.0,2.1,4.5,4.7,2,0.36,3.2,0.21
7803,Whole Trail Mix,Snack,443,9.5,41.6,20.4,1.1,33.0,636,0.47,2.08,2.04
7804,Smoked Lamb,Meat,159,25.7,0.2,23.3,0.2,0.3,54,1.28,0.01,2.33
7805,Spiced Sunflower Seeds,Nut/Seed,607,15.9,9.2,61.8,7.9,2.4,3,0.8,0.46,6.18
7806,Roasted Beef,Meat,247,20.8,1.4,20.9,0.2,0.4,58,1.04,0.07,2.09
7807,Whole Chocolate Bar,Snack,487,8.1,42.9,21.8,4.0,15.0,586,0.4,2.15,2.18
7808,Organic Barley,Grain,316,7.2,53.2,6.5,5.4,4.7,5,0.36,2.66,0.65
7809,Glazed Soybeans,Legume,161,7.4,20.9,0.7,6.7,1.4,12,0.37,1.04,0.07
7810,Zesty Soda,Beverage,48,1.4,12.3,0.2,0.2,7.6,56,0.07,0.61,0.02
7811,Toasted Pistachios,Nut/Seed,590,20.4,20.3,48.8,5.1,1.9,7,1.02,1.02,4.88
7812,Glazed Mayonnaise,Condiment,146,4.4,24.8,2.3,2.2,3.5,1872,0.22,1.24,0.23
7813,Whole Almonds,Nut/Seed,619,17.9,10.7,57.6,12.5,1.1,9,0.89,0.53,5.76
7814,Grilled Skyr,Dairy,285,21.1,24.5,16.4,0.0,27.7,376,1.06,1.23,1.64
7815,Zesty Mango,Fruit,36,0.5,9.1,0.1,3.6,17.1,2,0.03,0.45,0.01
7816,Golden Farro,Grain,315,8.0,72.4,4.7,2.7,1.0,1,0.4,3.62,0.47
7817,Smoked Mustard,Condiment,217,1.3,12.4,7.3,0.7,18.8,1490,0.07,0.62,0.73
7818,Creamy Apple,Fruit,53,0.8,10.8,0.7,5.7,12.5,3,0.04,0.54,0.07
7819,Crispy Granola Bar,Snack,499,4.9,51.4,25.2,3.8,20.9,569,0.25,2.57,2.52
7820,Fresh Bread,Bakery,343,6.3,58.1,8.4,5.8,12.6,307,0.32,2.91,0.84
7821,Fresh Millet,Grain,371,11.2,60.1,7.5,4.0,2.7,10,0.56,3.0,0.75
7822,Whole Coffee,Beverage,51,1.1,9.6,0.8,0.3,17.2,24,0.06,0.48,0.08
7823,Roasted Potato Chips,Snack,527,5.8,54.1,34.5,4.7,27.2,226,0.29,2.71,3.45
7824,Zesty Pineapple,Fruit,82,0.8,21.9,0.3,2.0,5.4,3,0.04,1.09,0.03
7825,Spiced Energy Drink,Beverage,78,0.5,9.1,0.2,0.4,15.4,2,0.03,0.45,0.02
7826,Golden Cauliflower,Vegetable,33,2.2,6.4,0.3,3.5,5.8,23,0.11,0.32,0.03
7827,Organic Cheese,Dairy,278,22.3,28.9,11.8,0.1,29.2,526,1.11,1.44,1.18
7828,Whole BBQ Sauce,Condiment,366,2.3,24.5,14.2,0.2,9.3,351,0.11,1.23,1.42
7829,Glazed Salad Dressing,Condiment,320,0.4,4.5,41.3,0.5,14.2,1672,0.02,0.23,4.13
7830,Fresh Kale,Vegetable,46,2.9,3.6,0.2,4.2,5.7,28,0.14,0.18,0.02
7831,Hearty Sausage,Meat,131,22.1,0.1,20.7,0.0,0.4,90,1.1,0.01,2.07
7832,Roasted Ketchup,Condiment,136,3.3,10.1,36.6,1.2,3.8,88,0.16,0.51,3.66
7833,Toasted Trail Mix,Snack,502,6.8,42.9,16.8,5.0,12.1,897,0.34,2.15,1.68
7834,Glazed Apple,Fruit,48,0.9,23.5,0.1,4.5,7.3,1,0.04,1.18,0.01
7835,Organic Bagel,Bakery,252,8.3,66.7,5.1,6.5,5.1,285,0.42,3.33,0.51
7836,Fresh Cod,Fish,212,27.4,0.8,11.9,0.2,0.4,60,1.37,0.04,1.19
7837,Hearty Mayonnaise,Condiment,191,0.7,6.1,10.0,0.2,11.5,1643,0.03,0.3,1.0
7838,Creamy Baguette,Bakery,313,11.2,64.7,4.0,4.5,13.9,216,0.56,3.24,0.4
7839,Smoked Kale,Vegetable,21,1.1,5.5,0.4,3.7,3.7,33,0.06,0.28,0.04
7840,Whole Skyr,Dairy,74,3.8,13.1,5.6,0.2,5.3,158,0.19,0.66,0.56
7841,Fresh Pretzels,Snack,461,8.1,43.5,15.1,3.7,28.1,384,0.4,2.17,1.51
7842,Zesty Muffin,Bakery,395,6.5,61.2,13.4,2.6,7.4,236,0.33,3.06,1.34
7843,Whole Trout,Fish,135,29.5,0.0,4.0,0.1,0.4,79,1.48,0.0,0.4
7844,Golden Ketchup,Condiment,111,2.1,17.1,0.6,0.6,3.1,1162,0.11,0.86,0.06
7845,Toasted Quinoa,Grain,259,10.6,59.6,7.5,5.3,4.3,1,0.53,2.98,0.75
7846,Tender Black Beans,Legume,165,10.9,22.8,1.1,11.6,1.6,11,0.55,1.14,0.11
7847,Roasted Chicken Breast,Meat,252,27.2,1.5,14.8,0.1,0.3,64,1.36,0.07,1.48
7848,Fresh Peach,Fruit,44,1.1,8.0,0.6,2.1,5.8,1,0.06,0.4,0.06
7849,Glazed Soybeans,Legume,112,8.7,29.0,2.3,11.2,1.4,3,0.43,1.45,0.23
7850,Golden Beef,Meat,294,19.1,1.4,15.3,0.1,0.1,74,0.96,0.07,1.53
7851,Golden Mustard,Condiment,388,3.8,24.9,29.2,2.6,8.7,625,0.19,1.24,2.92
7852,Grilled Soy Sauce,Condiment,101,4.2,26.3,43.3,0.0,5.6,235,0.21,1.31,4.33
7853,Toasted Skyr,Dairy,285,25.0,20.1,2.4,0.0,16.4,545,1.25,1.01,0.24
7854,Organic Bulgur,Grain,252,9.9,45.9,6.6,11.7,1.6,8,0.49,2.29,0.66
7855,Toasted Bulgur,Grain,341,9.7,76.2,7.9,4.7,1.9,6,0.48,3.81,0.79
7856,Crispy Mayonnaise,Condiment,63,2.7,0.9,37.7,1.0,9.8,1691,0.14,0.04,3.77
7857,Golden Pistachios,Nut/Seed,534,16.4,8.2,55.2,13.9,3.6,8,0.82,0.41,5.52
7858,Zesty Lamb,Meat,252,29.1,0.6,24.2,0.1,0.1,97,1.46,0.03,2.42
7859,Tender Muffin,Bakery,353,7.3,57.8,17.3,2.8,23.4,162,0.36,2.89,1.73
7860,Zesty Millet,Grain,270,6.8,60.6,4.1,5.6,4.5,8,0.34,3.03,0.41
7861,Creamy Shrimp,Fish,151,23.5,0.7,4.1,0.2,0.0,119,1.18,0.03,0.41
7862,Roasted Crackers,Snack,522,4.3,52.1,31.5,2.2,34.7,881,0.21,2.6,3.15
7863,Zesty Water,Beverage,56,0.2,6.1,0.9,0.2,16.6,17,0.01,0.3,0.09
7864,Fresh Trail Mix,Snack,521,4.8,58.5,34.1,4.2,12.7,339,0.24,2.92,3.41
7865,Grilled Sunflower Seeds,Nut/Seed,566,16.7,14.9,59.5,7.8,4.6,8,0.83,0.74,5.95
7866,Smoked Almonds,Nut/Seed,563,24.0,10.0,59.6,5.1,6.5,5,1.2,0.5,5.96
7867,Fresh Broccoli,Vegetable,26,2.9,5.4,0.5,1.5,4.7,10,0.14,0.27,0.05
7868,Fresh Broccoli,Vegetable,27,0.7,11.6,0.1,3.4,5.2,16,0.03,0.58,0.01
7869,Golden Iced Tea,Beverage,39,0.1,0.5,1.0,0.7,14.9,55,0.01,0.03,0.1
7870,Creamy Muffin,Bakery,393,5.7,59.7,9.6,2.8,16.4,677,0.29,2.99,0.96
7871,Tender Cashews,Nut/Seed,636,12.9,13.1,47.8,10.6,2.9,10,0.65,0.66,4.78
7872,Crispy Trout,Fish,198,21.9,0.4,6.5,0.2,0.4,96,1.09,0.02,0.65
7873,Hearty Chickpeas,Legume,114,7.3,22.3,2.1,6.7,0.9,12,0.36,1.11,0.21
7874,Toasted Mango,Fruit,74,1.1,13.2,0.7,1.3,12.1,4,0.06,0.66,0.07
7875,Spiced Cashews,Nut/Seed,605,25.7,5.9,64.2,7.5,4.4,1,1.28,0.3,6.42
7876,Fresh Hot Sauce,Condiment,245,3.8,3.9,24.0,1.0,20.3,551,0.19,0.2,2.4
7877,Tender Potato Chips,Snack,494,7.8,54.7,22.1,2.4,14.3,820,0.39,2.74,2.21
7878,Hearty Shrimp,Fish,208,21.2,0.2,11.3,0.1,0.5,102,1.06,0.01,1.13
7879,Smoked Lamb,Meat,210,28.9,1.4,4.8,0.1,0.2,64,1.44,0.07,0.48
7880,Smoked Rice,Grain,328,12.6,74.9,2.7,7.4,4.7,9,0.63,3.75,0.27
7881,Crispy Pretzels,Snack,484,10.0,46.1,31.2,1.2,18.2,219,0.5,2.31,3.12
7882,Creamy Mackerel,Fish,116,18.9,0.8,12.9,0.1,0.3,103,0.94,0.04,1.29
7883,Toasted Iced Tea,Beverage,32,0.5,8.5,0.7,0.4,13.8,21,0.03,0.42,0.07
7884,Zesty Coffee,Beverage,76,0.2,5.7,0.8,0.8,5.9,21,0.01,0.29,0.08
7885,Whole Pear,Fruit,48,1.3,15.3,0.3,5.2,8.0,2,0.07,0.77,0.03
7886,Smoked BBQ Sauce,Condiment,364,3.6,2.9,42.0,0.8,20.0,2149,0.18,0.14,4.2
7887,Organic Grape,Fruit,68,1.4,11.0,0.5,1.9,7.2,2,0.07,0.55,0.05
7888,Spiced Soda,Beverage,61,0.4,5.1,0.8,0.3,1.8,37,0.02,0.26,0.08
7889,Tender Spinach,Vegetable,57,2.6,10.2,0.1,1.8,3.4,15,0.13,0.51,0.01
7890,Tender Bread,Bakery,379,5.6,61.1,7.0,1.1,9.7,279,0.28,3.06,0.7
7891,Grilled Lamb,Meat,125,23.8,0.3,12.2,0.2,0.2,75,1.19,0.01,1.22
7892,Organic Barley,Grain,266,13.1,64.9,3.6,11.1,3.5,5,0.66,3.25,0.36
7893,Fresh Sunflower Seeds,Nut/Seed,564,14.4,17.0,43.7,7.6,1.6,2,0.72,0.85,4.37
7894,Roasted Lamb,Meat,316,22.7,1.0,8.3,0.2,0.1,79,1.14,0.05,0.83
7895,Organic Peach,Fruit,59,0.4,18.0,0.3,2.5,9.1,0,0.02,0.9,0.03
7896,Toasted Turkey,Meat,216,23.7,0.5,17.5,0.1,0.2,71,1.19,0.03,1.75
7897,Creamy Pretzels,Snack,474,7.4,46.4,26.9,3.1,6.7,615,0.37,2.32,2.69
7898,Smoked Couscous,Grain,282,10.6,72.4,4.1,2.1,0.7,5,0.53,3.62,0.41
7899,Grilled Trout,Fish,201,22.0,0.6,4.7,0.1,0.4,58,1.1,0.03,0.47
7900,Smoked Baguette,Bakery,289,10.8,57.9,16.4,3.1,8.7,373,0.54,2.9,1.64
